"CELL5M","SoilProfile","SharePct"
5445676,"WI_PLMZ004","30"
5445676,"WI_RGTZ054","10"
5445677,"WI_CMZR003","20"
5445677,"WI_GLBW752","20"
5445677,"WI_LVUY032","10"
5445677,"WI_LVZM015","10"
5445677,"WI_PLMZ004","30"
5445677,"WI_RGTZ054","10"
5445678,"WI_CMZR003","20"
5445678,"WI_GLBW752","20"
5445678,"WI_LVUY032","10"
5445678,"WI_LVZM015","10"
5445678,"WI_PLMZ004","30"
5445678,"WI_RGTZ054","10"
5445679,"WI_CMZR003","20"
5445679,"WI_GLBW752","20"
5445679,"WI_LVUY032","10"
5445679,"WI_LVZM015","10"
5445679,"WI_PLMZ004","30"
5445679,"WI_RGTZ054","10"
5445680,"WI_CMZR003","20"
5445680,"WI_GLBW752","20"
5445680,"WI_LVUY032","10"
5445680,"WI_LVZM015","10"
5445680,"WI_PLMZ004","30"
5445680,"WI_RGTZ054","10"
5445681,"WI_CMZR003","20"
5445681,"WI_GLBW752","20"
5445681,"WI_LVUY032","10"
5445681,"WI_LVZM015","10"
5445681,"WI_PLMZ004","30"
5445681,"WI_RGTZ054","10"
5445682,"WI_ACLS021","10"
5445682,"WI_FLBD007","45"
5445682,"WI_FRAO009","45"
5445683,"WI_CMZR003","20"
5445683,"WI_GLBW752","20"
5445683,"WI_LVUY032","10"
5445683,"WI_LVZM015","10"
5445683,"WI_PLMZ004","30"
5445683,"WI_RGTZ054","10"
5445684,"WI_CMZR003","20"
5445684,"WI_GLBW752","20"
5445684,"WI_LVUY032","10"
5445684,"WI_LVZM015","10"
5445684,"WI_PLMZ004","30"
5445684,"WI_RGTZ054","10"
5445685,"WI_CMZR003","20"
5445685,"WI_GLBW752","20"
5445685,"WI_LVUY032","10"
5445685,"WI_LVZM015","10"
5445685,"WI_PLMZ004","30"
5445685,"WI_RGTZ054","10"
5445686,"WI_CMZR003","20"
5445686,"WI_GLBW752","20"
5445686,"WI_LVUY032","10"
5445686,"WI_LVZM015","10"
5445686,"WI_PLMZ004","30"
5445686,"WI_RGTZ054","10"
5445687,"WI_CMZR003","20"
5445687,"WI_GLBW752","20"
5445687,"WI_LVUY032","10"
5445687,"WI_LVZM015","10"
5445687,"WI_PLMZ004","30"
5445687,"WI_RGTZ054","10"
5445688,"WI_CMZR003","20"
5445688,"WI_GLBW752","20"
5445688,"WI_LVUY032","10"
5445688,"WI_LVZM015","10"
5445688,"WI_PLMZ004","30"
5445688,"WI_RGTZ054","10"
5445689,"WI_CMZR003","20"
5445689,"WI_GLBW752","20"
5445689,"WI_LVUY032","10"
5445689,"WI_LVZM015","10"
5445689,"WI_PLMZ004","30"
5445689,"WI_RGTZ054","10"
5445690,"WI_CMZR003","20"
5445690,"WI_GLBW752","20"
5445690,"WI_LVUY032","10"
5445690,"WI_LVZM015","10"
5445690,"WI_PLMZ004","30"
5445690,"WI_RGTZ054","10"
5445691,"WI_CMZR003","20"
5445691,"WI_GLBW752","20"
5445691,"WI_LVUY032","10"
5445691,"WI_LVZM015","10"
5445691,"WI_PLMZ004","30"
5445691,"WI_RGTZ054","10"
5445692,"WI_CMZR003","20"
5445692,"WI_GLBW752","20"
5445692,"WI_LVUY032","10"
5445692,"WI_LVZM015","10"
5445692,"WI_PLMZ004","30"
5445692,"WI_RGTZ054","10"
5445693,"WI_CMZR003","20"
5445693,"WI_GLBW752","20"
5445693,"WI_LVUY032","10"
5445693,"WI_LVZM015","10"
5445693,"WI_PLMZ004","30"
5445693,"WI_RGTZ054","10"
5445694,"WI_ACLS021","10"
5445694,"WI_FLBD007","45"
5445694,"WI_FRAO009","45"
5445695,"WI_ACLS021","10"
5445695,"WI_FLBD007","45"
5445695,"WI_FRAO009","45"
5445696,"WI_ACLS021","10"
5445696,"WI_FLBD007","45"
5445696,"WI_FRAO009","45"
5445697,"WI_ACLS021","30"
5445697,"WI_CMZR003","35"
5445697,"WI_GLBW752","25"
5445697,"WI_LVUY032","10"
5445698,"WI_ACLS021","30"
5445698,"WI_CMZR003","35"
5445698,"WI_GLBW752","25"
5445698,"WI_LVUY032","10"
5445699,"WI_ACLS021","30"
5445699,"WI_CMZR003","35"
5445699,"WI_GLBW752","25"
5445699,"WI_LVUY032","10"
5445700,"WI_ACLS021","30"
5445700,"WI_CMZR003","35"
5445700,"WI_GLBW752","25"
5445700,"WI_LVUY032","10"
5445701,"WI_ACLS021","30"
5445701,"WI_CMZR003","35"
5445701,"WI_GLBW752","25"
5445701,"WI_LVUY032","10"
5445702,"WI_ACLS021","30"
5445702,"WI_CMZR003","35"
5445702,"WI_GLBW752","25"
5445702,"WI_LVUY032","10"
5445703,"WI_ACLS021","30"
5445703,"WI_CMZR003","35"
5445703,"WI_GLBW752","25"
5445703,"WI_LVUY032","10"
5445704,"WI_ARBW401","33"
5445704,"WI_CMTR038","34"
5445704,"WI_FLBD007","33"
5445705,"WI_ARBW401","33"
5445705,"WI_CMTR038","34"
5445705,"WI_FLBD007","33"
5445706,"WI_ARBW401","33"
5445706,"WI_CMTR038","34"
5445706,"WI_FLBD007","33"
5445707,"WI_ARBW401","33"
5445707,"WI_CMTR038","34"
5445707,"WI_FLBD007","33"
5445708,"WI_ARBW401","33"
5445708,"WI_CMTR038","34"
5445708,"WI_FLBD007","33"
5445709,"WI_CMYE107","40"
5445709,"WI_FLBD007","25"
5445709,"WI_FLSO001","10"
5445709,"WI_FRZM059","25"
5445710,"WI_CMYE107","40"
5445710,"WI_FLBD007","25"
5445710,"WI_FLSO001","10"
5445710,"WI_FRZM059","25"
5445711,"WI_CMYE107","40"
5445711,"WI_FLBD007","25"
5445711,"WI_FLSO001","10"
5445711,"WI_FRZM059","25"
5445712,"WI_ARBW401","33"
5445712,"WI_CMTR038","34"
5445712,"WI_FLBD007","33"
5445713,"WI_ARBW401","33"
5445713,"WI_CMTR038","34"
5445713,"WI_FLBD007","33"
5445714,"WI_ARBW401","33"
5445714,"WI_CMTR038","34"
5445714,"WI_FLBD007","33"
5445715,"WI_ARBW401","33"
5445715,"WI_CMTR038","34"
5445715,"WI_FLBD007","33"
5445716,"WI_ARBW401","33"
5445716,"WI_CMTR038","34"
5445716,"WI_FLBD007","33"
5445717,"WI_ARBW401","33"
5445717,"WI_CMTR038","34"
5445717,"WI_FLBD007","33"
5445718,"WI_ARBW401","33"
5445718,"WI_CMTR038","34"
5445718,"WI_FLBD007","33"
5445719,"WI_ARBW401","33"
5445719,"WI_CMTR038","34"
5445719,"WI_FLBD007","33"
5445720,"WI_ARBW401","33"
5445720,"WI_CMTR038","34"
5445720,"WI_FLBD007","33"
5445721,"WI_CMYE107","20"
5445721,"WI_CMZR003","10"
5445721,"WI_LVLS007","40"
5445721,"WI_PHCF014","30"
5445722,"WI_CMYE107","20"
5445722,"WI_CMZR003","10"
5445722,"WI_LVLS007","40"
5445722,"WI_PHCF014","30"
5449944,"HC_GEN0010","10"
5449944,"WI_FLSO001","10"
5449944,"WI_LVLS007","70"
5449944,"WI_VRBW509","10"
5449945,"WI_ARBW280","20"
5449945,"WI_LVLS007","50"
5449945,"WI_PDRO011","20"
5449945,"WI_PZAU024","10"
5449946,"WI_ARBW280","20"
5449946,"WI_LVLS007","50"
5449946,"WI_PDRO011","20"
5449946,"WI_PZAU024","10"
5449947,"WI_ARBW280","20"
5449947,"WI_LVLS007","50"
5449947,"WI_PDRO011","20"
5449947,"WI_PZAU024","10"
5449948,"WI_ANPH008","20"
5449948,"WI_ARBW401","40"
5449948,"WI_CMTN008","20"
5449948,"WI_LVAL025","10"
5449948,"WI_VRBW509","10"
5449949,"WI_ANPH008","20"
5449949,"WI_ARBW401","40"
5449949,"WI_CMTN008","20"
5449949,"WI_LVAL025","10"
5449949,"WI_VRBW509","10"
5449950,"WI_ANPH008","20"
5449950,"WI_ARBW401","40"
5449950,"WI_CMTN008","20"
5449950,"WI_LVAL025","10"
5449950,"WI_VRBW509","10"
5449951,"WI_ANPH008","20"
5449951,"WI_ARBW401","40"
5449951,"WI_CMTN008","20"
5449951,"WI_LVAL025","10"
5449951,"WI_VRBW509","10"
5449952,"WI_ANPH008","20"
5449952,"WI_ARBW401","40"
5449952,"WI_CMTN008","20"
5449952,"WI_LVAL025","10"
5449952,"WI_VRBW509","10"
5449953,"HC_GEN0010","10"
5449953,"WI_FLSO001","10"
5449953,"WI_LVLS007","70"
5449953,"WI_VRBW509","10"
5449954,"HC_GEN0010","10"
5449954,"WI_FLSO001","10"
5449954,"WI_LVLS007","70"
5449954,"WI_VRBW509","10"
5449955,"HC_GEN0010","10"
5449955,"WI_FLSO001","10"
5449955,"WI_LVLS007","70"
5449955,"WI_VRBW509","10"
5449956,"HC_GEN0010","10"
5449956,"WI_FLSO001","10"
5449956,"WI_LVLS007","70"
5449956,"WI_VRBW509","10"
5449957,"HC_GEN0010","10"
5449957,"WI_FLSO001","10"
5449957,"WI_LVLS007","70"
5449957,"WI_VRBW509","10"
5449958,"HC_GEN0010","10"
5449958,"WI_ARBW401","10"
5449958,"WI_LVUY032","10"
5449958,"WI_PZAU024","70"
5449959,"HC_GEN0010","10"
5449959,"WI_ARBW401","10"
5449959,"WI_LVUY032","10"
5449959,"WI_PZAU024","70"
5449960,"HC_GEN0010","10"
5449960,"WI_ARBW401","10"
5449960,"WI_LVUY032","10"
5449960,"WI_PZAU024","70"
5449961,"HC_GEN0010","10"
5449961,"WI_ARBW401","10"
5449961,"WI_LVUY032","10"
5449961,"WI_PZAU024","70"
5449962,"HC_GEN0010","10"
5449962,"WI_ARBW401","10"
5449962,"WI_LVUY032","10"
5449962,"WI_PZAU024","70"
5449963,"HC_GEN0010","10"
5449963,"WI_ARBW401","10"
5449963,"WI_LVUY032","10"
5449963,"WI_PZAU024","70"
5449964,"HC_GEN0010","10"
5449964,"WI_ARBW401","10"
5449964,"WI_LVUY032","10"
5449964,"WI_PZAU024","70"
5449965,"HC_GEN0010","10"
5449965,"WI_ARBW401","10"
5449965,"WI_LVUY032","10"
5449965,"WI_PZAU024","70"
5449966,"HC_GEN0010","10"
5449966,"WI_ARBW401","10"
5449966,"WI_LVUY032","10"
5449966,"WI_PZAU024","70"
5449967,"WI_ANPH008","20"
5449967,"WI_ARBW401","40"
5449967,"WI_CMTN008","20"
5449967,"WI_LVAL025","10"
5449967,"WI_VRBW509","10"
5449968,"WI_ANPH008","20"
5449968,"WI_ARBW401","40"
5449968,"WI_CMTN008","20"
5449968,"WI_LVAL025","10"
5449968,"WI_VRBW509","10"
5449969,"WI_ANPH008","20"
5449969,"WI_ARBW401","40"
5449969,"WI_CMTN008","20"
5449969,"WI_LVAL025","10"
5449969,"WI_VRBW509","10"
5449970,"WI_ANPH008","20"
5449970,"WI_ARBW401","40"
5449970,"WI_CMTN008","20"
5449970,"WI_LVAL025","10"
5449970,"WI_VRBW509","10"
5449971,"WI_ANPH008","20"
5449971,"WI_ARBW401","40"
5449971,"WI_CMTN008","20"
5449971,"WI_LVAL025","10"
5449971,"WI_VRBW509","10"
5449972,"WI_ANPH008","20"
5449972,"WI_ARBW401","40"
5449972,"WI_CMTN008","20"
5449972,"WI_LVAL025","10"
5449972,"WI_VRBW509","10"
5449973,"WI_ANPH008","20"
5449973,"WI_ARBW401","40"
5449973,"WI_CMTN008","20"
5449973,"WI_LVAL025","10"
5449973,"WI_VRBW509","10"
5449974,"WI_ANPH008","20"
5449974,"WI_ARBW401","40"
5449974,"WI_CMTN008","20"
5449974,"WI_LVAL025","10"
5449974,"WI_VRBW509","10"
5449975,"WI_ANPH008","20"
5449975,"WI_ARBW401","40"
5449975,"WI_CMTN008","20"
5449975,"WI_LVAL025","10"
5449975,"WI_VRBW509","10"
5449976,"WI_ANPH008","20"
5449976,"WI_ARBW401","40"
5449976,"WI_CMTN008","20"
5449976,"WI_LVAL025","10"
5449976,"WI_VRBW509","10"
5449977,"WI_ANPH008","20"
5449977,"WI_ARBW401","40"
5449977,"WI_CMTN008","20"
5449977,"WI_LVAL025","10"
5449977,"WI_VRBW509","10"
5449978,"WI_ANPH008","20"
5449978,"WI_ARBW401","40"
5449978,"WI_CMTN008","20"
5449978,"WI_LVAL025","10"
5449978,"WI_VRBW509","10"
5449979,"WI_ANPH008","20"
5449979,"WI_ARBW401","40"
5449979,"WI_CMTN008","20"
5449979,"WI_LVAL025","10"
5449979,"WI_VRBW509","10"
5449980,"WI_ANPH008","20"
5449980,"WI_ARBW401","40"
5449980,"WI_CMTN008","20"
5449980,"WI_LVAL025","10"
5449980,"WI_VRBW509","10"
5449981,"WI_ANPH008","20"
5449981,"WI_ARBW401","40"
5449981,"WI_CMTN008","20"
5449981,"WI_LVAL025","10"
5449981,"WI_VRBW509","10"
5449982,"WI_ACTZ004","30"
5449982,"WI_ARBW401","10"
5449982,"WI_PDRO011","10"
5449982,"WI_PLMZ004","50"
5449983,"WI_ACTZ004","30"
5449983,"WI_ARBW401","10"
5449983,"WI_PDRO011","10"
5449983,"WI_PLMZ004","50"
5449984,"WI_ACTZ004","30"
5449984,"WI_ARBW401","10"
5449984,"WI_PDRO011","10"
5449984,"WI_PLMZ004","50"
5449985,"WI_ACTZ004","30"
5449985,"WI_ARBW401","10"
5449985,"WI_PDRO011","10"
5449985,"WI_PLMZ004","50"
5449986,"WI_ACTZ004","30"
5449986,"WI_ARBW401","10"
5449986,"WI_PDRO011","10"
5449986,"WI_PLMZ004","50"
5449987,"WI_ACTZ004","30"
5449987,"WI_ARBW401","10"
5449987,"WI_PDRO011","10"
5449987,"WI_PLMZ004","50"
5449988,"WI_ACTZ004","30"
5449988,"WI_ARBW401","10"
5449988,"WI_PDRO011","10"
5449988,"WI_PLMZ004","50"
5449989,"WI_ACTZ004","30"
5449989,"WI_ARBW401","10"
5449989,"WI_PDRO011","10"
5449989,"WI_PLMZ004","50"
5449990,"WI_ACTZ004","30"
5449990,"WI_ARBW401","10"
